,id,url,details_cases,downloaded
354,/utiac/hu-05140-2020-hu-05141-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76498/HU051402020___HU051412020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '17 Nov 2022', 'Last updated on:': '17 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
355,/utiac/hu-06263-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76497/HU062632020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Nov 2021', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '17 Nov 2022', 'Last updated on:': '17 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
356,/utiac/hu-03741-2019-ors-a0c62ee5-1eaa-40fa-a9c1-e39ac83016f3,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76496/HU037412019___Others.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '17 Nov 2022', 'Last updated on:': '17 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
357,/utiac/hu-02402-2021-ors,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76495/HU024022021___Others.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Jul 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
358,/utiac/ea-13408-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76494/EA134082021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
359,/utiac/ea-11773-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76493/EA117732021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 2 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
360,/utiac/ea-10841-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76492/EA108412021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
361,/utiac/ea-06890-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76491/EA068902021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 Aug 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
362,/utiac/ea-04026-2021-ea-04027-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76490/EA040262021___EA040272021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Sep 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
363,/utiac/ea-02104-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76489/EA021042021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Aug 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
364,/utiac/da-00565-2017,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76488/DA005652017.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Oct 2022', 'Promulgation date:': ' 1 Nov 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
365,/utiac/pa-07419-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76487/PA074192019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
366,/utiac/pa-00716-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76485/PA007162020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
367,/utiac/lp-00167-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76484/LP001672021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '16 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
368,/utiac/ia-02787-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76481/IA027872021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '16 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
369,/utiac/ia-06540-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76482/IA065402021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
370,/utiac/ia-00812-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76480/IA008122021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
371,/utiac/hu-09978-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76475/HU099782019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Oct 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
372,/utiac/hu-07171-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76474/HU071712020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
373,/utiac/ea-11833-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76473/EA118332021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Aug 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
374,/utiac/ea-13963-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76472/EA139632021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Sep 2022', 'Promulgation date:': '31 Oct 2022', 'Publication date:': '15 Nov 2022', 'Last updated on:': '15 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
375,/utiac/ia-01377-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76466/IA013772021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '28 Oct 2022', 'Publication date:': '14 Nov 2022', 'Last updated on:': '14 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
376,/utiac/hu-08211-2020-hu-08212-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76465/HU082112020___HU082122020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '28 Oct 2022', 'Publication date:': '14 Nov 2022', 'Last updated on:': '14 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
377,/utiac/hu-00018-2020-hu-20691-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76464/HU000182020___HU206912019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Sep 2022', 'Promulgation date:': '28 Oct 2022', 'Publication date:': '14 Nov 2022', 'Last updated on:': '14 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
378,/utiac/pa-00001-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76463/PA000012021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 4 Aug 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
379,/utiac/ia-06115-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76462/IA061152021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Sep 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
380,/utiac/ia-03748-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76461/IA037482021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
381,/utiac/ia-01438-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76460/IA014382020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
382,/utiac/ia-01031-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76459/IA010312020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Sep 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
383,/utiac/ea-13405-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76458/EA134052021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Sep 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
384,/utiac/ea-00920-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76457/EA009202020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jul 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
385,/utiac/da-00264-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76456/DA002642020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Aug 2022', 'Promulgation date:': '27 Oct 2022', 'Publication date:': '11 Nov 2022', 'Last updated on:': '11 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
386,/utiac/pa-12147-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76455/PA121472019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 2 Sep 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
387,/utiac/pa-12043-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76454/PA120432019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jun 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
388,/utiac/pa-11180-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76453/PA111802019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Oct 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
389,/utiac/ia-09628-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76452/IA096282021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Sep 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
390,/utiac/ia-00245-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76451/IA002452020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Aug 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
391,/utiac/hu-19780-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76450/HU197802018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 3 May 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
392,/utiac/hu-06031-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76449/HU060312020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Nov 2021', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
393,/utiac/hu-02587-2018-e7fa849b-4237-4bb6-bcd2-9d0c4dd4aecd,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76448/HU025872018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 2 Aug 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
394,/utiac/ea-04097-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76447/EA040972021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Sep 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
395,/utiac/dc-00112-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76446/DC001122019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '24 Aug 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
396,/utiac/dc-00011-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76445/DC000112020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Sep 2022', 'Promulgation date:': '25 Oct 2022', 'Publication date:': ' 9 Nov 2022', 'Last updated on:': ' 9 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
397,/utiac/rp-00079-2019-55eb662f-321e-4204-8ff1-266cfc2f52e7,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76444/RP000792019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Sep 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
398,/utiac/pa-05575-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76443/PA055752019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Oct 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
399,/utiac/pa-03002-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76442/PA030022019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 3 May 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
400,/utiac/pa-02167-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76441/PA021672020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Oct 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
401,/utiac/pa-00626-2020-2be16831-9c02-4357-a0b4-5faefb08a514,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76440/PA006262020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Oct 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
402,/utiac/hu-09163-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76439/HU091632019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Sep 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
403,/utiac/hu-03457-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76438/HU034572020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Oct 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
404,/utiac/hu-02466-2021-hu-02467-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76437/HU024662021___HU024672021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Sep 2022', 'Promulgation date:': '24 Oct 2022', 'Publication date:': ' 8 Nov 2022', 'Last updated on:': ' 8 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
405,/utiac/pa-03592-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76436/PA035922020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Sep 2022', 'Promulgation date:': '21 Oct 2022', 'Publication date:': ' 7 Nov 2022', 'Last updated on:': ' 7 Nov 2022', 'Country:': '', 'Judges:': ''}",OK
